,Fighter,W/L,Date,Method,Round,Time,Method Code,Total Fight Time (Sec),KD,Sig. Str. Landed,Sig. Str. Attempted,Sig. Str. %,Total Str. Landed,Total Str. Attempted,Total Str. %,TD Landed,TD Attempted,TD %,Sub. Attempted,Sub. Successful,Sub. %,Ctrl Time (Sec),Opp. KD,Opp. Sig. Str. Landed,Opp. Sig. Str. Attempted,Opp. Sig. Str. %,Opp. Total Str. Landed,Opp. Total Str. Attempted,Opp. Total Str. %,Opp. TD Landed,Opp. TD Attempted,Opp. TD %,Opp. Sub. Attempted,Opp. Sub. Successful,Opp. Sub. %,Opp. Ctrl Time (Sec),Opp. Fighter,Opp. Fighter Code,Target
331,Eddie Alvarez,loss,2014-09-27,U-DEC,3.0,5:00,8,1200,0.0,48.0,138.0,0.34,64.0,157.0,0.41,0.0,5.0,0.0,0.0,0.0,N/A,37.0,1.0,88.0,166.0,0.53,101.0,182.0,0.55,0.0,2.0,0.0,0.0,0.0,N/A,117.0,Donald Cerrone,172,1
332,Eddie Alvarez,win,2009-10-25,SUB,2.0,3:42,7,822,0.0,20.0,61.0,0.32,27.0,68.0,0.4,2.0,6.0,0.33,3.0,1.0,0.3333333333333333,N/A,0.0,14.0,48.0,0.29,19.0,53.0,0.36,0.0,0.0,N/A,2.0,0.0,0,N/A,Katsunori Kikuno,325,3
333,Eddie Alvarez,loss,2008-12-31,SUB,1.0,1:32,7,92,0.0,2.0,7.0,0.28,2.0,7.0,0.29,1.0,1.0,1.0,0.0,0.0,N/A,N/A,0.0,1.0,3.0,0.33,1.0,3.0,0.33,0.0,1.0,0.0,2.0,1.0,0.5,N/A,Shinya Aoki,525,1
334,Eddie Alvarez,win,2008-07-21,KO/TKO,1.0,7:35,3,455,2.0,46.0,96.0,0.47,62.0,114.0,0.54,0.0,2.0,0.0,0.0,0.0,N/A,N/A,1.0,28.0,69.0,0.4,48.0,89.0,0.54,0.0,1.0,0.0,0.0,0.0,N/A,N/A,Tatsuya Kawajiri,546,3
335,Eddie Alvarez,win,2008-05-11,U-DEC,2.0,5:00,8,900,1.0,48.0,108.0,0.44,82.0,148.0,0.55,7.0,9.0,0.77,0.0,0.0,N/A,N/A,0.0,40.0,89.0,0.44,66.0,123.0,0.54,1.0,7.0,0.14,5.0,0.0,0,N/A,Joachim Hansen,278,3
336,Eddie Alvarez,win,2008-03-15,KO/TKO,1.0,6:47,3,407,0.0,40.0,100.0,0.4,98.0,168.0,0.58,3.0,4.0,0.75,0.0,0.0,N/A,N/A,1.0,8.0,39.0,0.2,8.0,39.0,0.21,0.0,0.0,N/A,0.0,0.0,N/A,N/A,Andre Amado,38,3
337,Joel Alvarez,win,2023-07-22,SUB,2.0,4:26,7,866,0.0,42.0,75.0,0.56,64.0,98.0,0.65,0.0,1.0,0.0,1.0,1.0,1.0,86.0,0.0,20.0,46.0,0.43,29.0,60.0,0.48,2.0,3.0,0.66,0.0,0.0,N/A,189.0,Marc Diakiese,375,3
338,Joel Alvarez,loss,2022-02-26,KO/TKO,2.0,1:57,3,717,0.0,7.0,10.0,0.7,27.0,33.0,0.82,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,36.0,53.0,0.67,93.0,122.0,0.76,2.0,2.0,1.0,0.0,0.0,N/A,368.0,Arman Tsarukyan,61,1
339,Joel Alvarez,win,2021-11-13,KO/TKO,1.0,3:01,3,181,0.0,44.0,73.0,0.6,44.0,73.0,0.6,0.0,0.0,N/A,0.0,0.0,N/A,2.0,0.0,11.0,24.0,0.45,11.0,24.0,0.46,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Thiago Moises,550,3
340,Joel Alvarez,win,2020-10-24,SUB,1.0,3:00,7,180,0.0,4.0,6.0,0.66,10.0,13.0,0.77,0.0,0.0,N/A,2.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,15.0,16.0,0.94,1.0,1.0,1.0,0.0,0.0,N/A,117.0,Alexander Yakovlev,27,3
341,Joel Alvarez,win,2020-07-18,SUB,1.0,2:25,7,145,0.0,18.0,37.0,0.48,18.0,37.0,0.49,0.0,0.0,N/A,1.0,1.0,1.0,0.0,0.0,14.0,26.0,0.53,14.0,26.0,0.54,1.0,1.0,1.0,0.0,0.0,N/A,9.0,Joe Duffy,285,3
342,Joel Alvarez,win,2019-06-01,KO/TKO,2.0,2:22,3,742,0.0,19.0,41.0,0.46,87.0,113.0,0.77,0.0,0.0,N/A,0.0,0.0,N/A,17.0,0.0,13.0,20.0,0.65,56.0,68.0,0.82,2.0,2.0,1.0,0.0,0.0,N/A,262.0,Danilo Belluardo,148,3
343,Joel Alvarez,loss,2019-02-23,U-DEC,3.0,5:00,8,1200,0.0,38.0,127.0,0.29,38.0,127.0,0.3,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,64.0,150.0,0.42,64.0,150.0,0.43,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Damir Ismagulov,135,1
344,Thiago Alves,loss,2019-12-07,SUB,1.0,2:38,7,158,0.0,13.0,26.0,0.5,13.0,26.0,0.5,0.0,0.0,N/A,0.0,0.0,N/A,0.0,1.0,23.0,41.0,0.56,24.0,42.0,0.57,0.0,3.0,0.0,1.0,1.0,1.0,42.0,Tim Means,559,1
345,Thiago Alves,loss,2019-05-11,U-DEC,3.0,5:00,8,1200,0.0,58.0,147.0,0.39,59.0,148.0,0.4,1.0,3.0,0.33,0.0,0.0,N/A,27.0,0.0,54.0,202.0,0.26,57.0,205.0,0.28,1.0,1.0,1.0,0.0,0.0,N/A,32.0,Laureano Staropoli,352,1
346,Thiago Alves,win,2019-02-02,S-DEC,3.0,5:00,6,1200,0.0,83.0,135.0,0.61,91.0,143.0,0.64,0.0,1.0,0.0,0.0,0.0,N/A,73.0,1.0,112.0,154.0,0.72,117.0,159.0,0.74,2.0,4.0,0.5,0.0,0.0,N/A,218.0,Max Griffin,407,3
347,Thiago Alves,loss,2018-09-15,U-DEC,3.0,5:00,8,1200,0.0,56.0,175.0,0.32,56.0,175.0,0.32,0.0,0.0,N/A,0.0,0.0,N/A,48.0,0.0,44.0,153.0,0.28,56.0,166.0,0.34,1.0,2.0,0.5,0.0,0.0,N/A,0.0,Aleksei Kunchenko,16,1
348,Thiago Alves,loss,2018-02-18,KO/TKO,2.0,4:17,3,857,0.0,33.0,106.0,0.31,37.0,110.0,0.34,1.0,1.0,1.0,0.0,0.0,N/A,14.0,2.0,47.0,106.0,0.44,47.0,106.0,0.44,0.0,0.0,N/A,0.0,0.0,N/A,15.0,Curtis Millender,130,1
349,Thiago Alves,win,2017-04-08,U-DEC,3.0,5:00,8,1200,2.0,79.0,157.0,0.5,103.0,182.0,0.57,1.0,1.0,1.0,0.0,0.0,N/A,162.0,0.0,44.0,131.0,0.33,51.0,140.0,0.36,0.0,1.0,0.0,0.0,0.0,N/A,33.0,Patrick Cote,452,3
350,Thiago Alves,loss,2016-11-12,U-DEC,3.0,5:00,8,1200,0.0,36.0,112.0,0.32,50.0,127.0,0.39,0.0,0.0,N/A,0.0,0.0,N/A,33.0,0.0,28.0,85.0,0.32,45.0,105.0,0.43,4.0,5.0,0.8,1.0,0.0,0,384.0,Jim Miller,272,1
351,Thiago Alves,loss,2015-05-30,KO/TKO,2.0,5:00,3,900,0.0,34.0,69.0,0.49,35.0,70.0,0.5,0.0,0.0,N/A,1.0,0.0,0,5.0,1.0,75.0,162.0,0.46,107.0,200.0,0.54,2.0,3.0,0.66,0.0,0.0,N/A,153.0,Carlos Condit,92,1
352,Thiago Alves,win,2015-01-31,KO/TKO,2.0,0:39,3,639,1.0,23.0,68.0,0.33,24.0,69.0,0.35,0.0,0.0,N/A,0.0,0.0,N/A,5.0,0.0,37.0,96.0,0.38,37.0,96.0,0.39,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Jordan Mein,298,3
353,Thiago Alves,win,2014-04-19,U-DEC,3.0,5:00,8,1200,0.0,116.0,236.0,0.49,120.0,240.0,0.5,0.0,1.0,0.0,0.0,0.0,N/A,4.0,0.0,90.0,335.0,0.26,91.0,336.0,0.27,0.0,8.0,0.0,0.0,0.0,N/A,47.0,Seth Baczynski,517,3
354,Thiago Alves,loss,2012-03-02,SUB,3.0,4:12,7,1152,0.0,62.0,118.0,0.52,90.0,151.0,0.6,2.0,3.0,0.66,0.0,0.0,N/A,151.0,0.0,47.0,118.0,0.39,57.0,133.0,0.43,1.0,7.0,0.14,1.0,1.0,1.0,149.0,Martin Kampmann,391,1
355,Thiago Alves,win,2011-11-05,SUB,1.0,3:32,7,212,1.0,25.0,45.0,0.55,30.0,51.0,0.59,0.0,0.0,N/A,1.0,1.0,1.0,31.0,0.0,14.0,38.0,0.36,15.0,39.0,0.38,0.0,0.0,N/A,0.0,0.0,N/A,40.0,Papy Abedi,449,3
356,Thiago Alves,loss,2011-05-28,U-DEC,3.0,5:00,8,1200,0.0,41.0,111.0,0.36,54.0,125.0,0.43,1.0,3.0,0.33,0.0,0.0,N/A,60.0,0.0,62.0,169.0,0.36,79.0,187.0,0.42,4.0,14.0,0.28,0.0,0.0,N/A,459.0,Rick Story,480,1
357,Thiago Alves,win,2010-12-11,U-DEC,3.0,5:00,8,1200,1.0,73.0,185.0,0.39,105.0,227.0,0.46,2.0,2.0,1.0,0.0,0.0,N/A,177.0,0.0,37.0,124.0,0.29,54.0,141.0,0.38,0.0,2.0,0.0,0.0,0.0,N/A,53.0,John Howard,289,3
358,Thiago Alves,loss,2010-08-07,U-DEC,3.0,5:00,8,1200,0.0,22.0,81.0,0.27,39.0,103.0,0.38,0.0,0.0,N/A,0.0,0.0,N/A,121.0,0.0,29.0,66.0,0.43,70.0,114.0,0.61,9.0,11.0,0.81,0.0,0.0,N/A,487.0,Jon Fitch,294,1
359,Thiago Alves,loss,2009-07-11,U-DEC,5.0,5:00,8,1800,0.0,30.0,162.0,0.18,72.0,206.0,0.35,0.0,0.0,N/A,0.0,0.0,N/A,80.0,1.0,59.0,128.0,0.46,148.0,225.0,0.66,10.0,12.0,0.83,1.0,0.0,0,794.0,Georges St-Pierre,204,1
360,Thiago Alves,win,2008-10-25,U-DEC,3.0,5:00,8,1200,2.0,80.0,181.0,0.44,87.0,188.0,0.46,0.0,2.0,0.0,0.0,0.0,N/A,17.0,0.0,39.0,128.0,0.3,46.0,135.0,0.34,0.0,5.0,0.0,0.0,0.0,N/A,158.0,Josh Koscheck,304,3
361,Thiago Alves,win,2008-06-07,KO/TKO,2.0,1:02,3,662,1.0,10.0,16.0,0.62,24.0,31.0,0.77,1.0,1.0,1.0,0.0,0.0,N/A,87.0,0.0,9.0,13.0,0.69,18.0,22.0,0.82,1.0,7.0,0.14,0.0,0.0,N/A,183.0,Matt Hughes,400,3
362,Thiago Alves,win,2008-04-02,KO/TKO,2.0,0:24,3,624,1.0,17.0,48.0,0.35,17.0,48.0,0.35,0.0,0.0,N/A,0.0,0.0,N/A,2.0,0.0,10.0,45.0,0.22,21.0,56.0,0.38,1.0,4.0,0.25,0.0,0.0,N/A,115.0,Karo Parisyan,320,3
363,Thiago Alves,win,2007-11-17,KO/TKO,2.0,5:00,3,900,1.0,39.0,90.0,0.43,48.0,99.0,0.48,0.0,0.0,N/A,0.0,0.0,N/A,32.0,0.0,42.0,128.0,0.32,88.0,176.0,0.5,1.0,1.0,1.0,0.0,0.0,N/A,149.0,Chris Lytle,112,3
364,Thiago Alves,win,2007-09-19,KO/TKO,2.0,4:04,3,844,0.0,48.0,97.0,0.49,50.0,101.0,0.5,0.0,0.0,N/A,0.0,0.0,N/A,54.0,0.0,15.0,39.0,0.38,20.0,44.0,0.45,2.0,6.0,0.33,0.0,0.0,N/A,95.0,Kuniyoshi Hironaka,345,3
365,Thiago Alves,win,2006-12-30,KO/TKO,2.0,1:10,3,670,2.0,26.0,49.0,0.53,41.0,65.0,0.63,0.0,0.0,N/A,1.0,0.0,0,104.0,0.0,1.0,10.0,0.1,2.0,11.0,0.18,0.0,8.0,0.0,0.0,0.0,N/A,26.0,Tony DeSouza,569,3
366,Thiago Alves,win,2006-10-10,U-DEC,3.0,5:00,8,1200,0.0,63.0,142.0,0.44,84.0,164.0,0.51,0.0,0.0,N/A,0.0,0.0,N/A,76.0,0.0,13.0,82.0,0.15,18.0,87.0,0.21,2.0,10.0,0.2,0.0,0.0,N/A,251.0,John Alessio,288,3
367,Thiago Alves,loss,2006-06-28,KO/TKO,2.0,4:37,3,877,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,0,27.0,1.0,51.0,72.0,0.7,104.0,129.0,0.81,3.0,4.0,0.75,2.0,0.0,0,526.0,Jon Fitch,294,1
368,Thiago Alves,win,2006-04-15,KO/TKO,1.0,2:54,3,174,1.0,11.0,27.0,0.4,19.0,36.0,0.53,0.0,0.0,N/A,0.0,0.0,N/A,12.0,0.0,18.0,45.0,0.4,26.0,53.0,0.49,0.0,0.0,N/A,0.0,0.0,N/A,39.0,Derrick Noble,163,3
369,Thiago Alves,win,2005-11-19,KO/TKO,1.0,2:25,3,145,0.0,8.0,11.0,0.72,9.0,12.0,0.75,1.0,1.0,1.0,0.0,0.0,N/A,61.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,0,44.0,Ansar Chalangov,48,3
370,Thiago Alves,loss,2005-10-03,SUB,2.0,4:43,7,883,0.0,19.0,53.0,0.35,84.0,135.0,0.62,3.0,3.0,1.0,0.0,0.0,N/A,388.0,0.0,13.0,36.0,0.36,22.0,46.0,0.48,1.0,2.0,0.5,3.0,1.0,0.3333333333333333,75.0,Spencer Fisher,529,1
371,Warlley Alves,loss,2023-10-21,KO/TKO,1.0,2:07,3,127,0.0,12.0,16.0,0.75,12.0,16.0,0.75,0.0,0.0,N/A,0.0,0.0,N/A,0.0,1.0,26.0,36.0,0.72,26.0,36.0,0.72,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Ikram Aliskerov,233,1
372,Warlley Alves,loss,2023-01-21,S-DEC,3.0,5:00,6,1200,0.0,66.0,144.0,0.45,75.0,153.0,0.49,1.0,3.0,0.33,0.0,0.0,N/A,129.0,0.0,119.0,248.0,0.47,167.0,298.0,0.56,0.0,1.0,0.0,0.0,0.0,N/A,242.0,Nicolas Dalby,440,1
373,Warlley Alves,loss,2021-06-26,KO/TKO,2.0,0:30,3,630,0.0,15.0,17.0,0.88,15.0,17.0,0.88,0.0,1.0,0.0,1.0,0.0,0,22.0,1.0,21.0,52.0,0.4,29.0,62.0,0.47,0.0,3.0,0.0,0.0,0.0,N/A,212.0,Jeremiah Wells,264,1
374,Warlley Alves,win,2021-01-20,KO/TKO,1.0,2:35,3,155,1.0,17.0,21.0,0.8,24.0,30.0,0.8,1.0,1.0,1.0,0.0,0.0,N/A,96.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,N/A,0.0,0.0,N/A,42.0,Mounir Lazzez,430,3
375,Warlley Alves,loss,2019-11-16,SUB,2.0,1:22,7,682,0.0,3.0,11.0,0.27,8.0,18.0,0.44,3.0,3.0,1.0,2.0,0.0,0,258.0,0.0,16.0,30.0,0.53,24.0,38.0,0.63,1.0,1.0,1.0,1.0,1.0,1.0,72.0,Randy Brown,471,1
376,Warlley Alves,win,2019-05-11,KO/TKO,3.0,4:13,3,1153,1.0,72.0,157.0,0.45,72.0,157.0,0.46,0.0,0.0,N/A,0.0,0.0,N/A,1.0,0.0,20.0,62.0,0.32,20.0,62.0,0.32,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Sergio Moraes,516,3
377,Warlley Alves,loss,2018-08-25,KO/TKO,2.0,2:28,3,748,0.0,28.0,64.0,0.43,39.0,78.0,0.5,1.0,1.0,1.0,0.0,0.0,N/A,63.0,0.0,59.0,106.0,0.55,79.0,126.0,0.63,0.0,4.0,0.0,0.0,0.0,N/A,125.0,James Krause,252,1
378,Warlley Alves,win,2018-05-12,KO/TKO,2.0,5:00,3,900,0.0,29.0,50.0,0.58,54.0,78.0,0.69,0.0,1.0,0.0,0.0,0.0,N/A,204.0,0.0,12.0,28.0,0.42,14.0,30.0,0.47,1.0,3.0,0.33,0.0,0.0,N/A,127.0,Sultan Aliev,536,3
379,Warlley Alves,win,2017-10-21,U-DEC,3.0,5:00,8,1200,0.0,38.0,95.0,0.4,55.0,113.0,0.49,2.0,7.0,0.28,0.0,0.0,N/A,225.0,0.0,35.0,74.0,0.47,49.0,88.0,0.56,0.0,0.0,N/A,0.0,0.0,N/A,17.0,Salim Touahri,502,3
380,Warlley Alves,loss,2016-11-19,U-DEC,3.0,5:00,8,1200,0.0,25.0,73.0,0.34,26.0,74.0,0.35,0.0,0.0,N/A,1.0,0.0,0,0.0,0.0,71.0,150.0,0.47,129.0,216.0,0.6,1.0,2.0,0.5,1.0,0.0,0,322.0,Kamaru Usman,317,1
381,Warlley Alves,loss,2016-05-14,U-DEC,3.0,5:00,8,1200,0.0,79.0,136.0,0.58,82.0,139.0,0.59,0.0,2.0,0.0,1.0,0.0,0,115.0,0.0,120.0,231.0,0.51,164.0,281.0,0.58,0.0,1.0,0.0,0.0,0.0,N/A,206.0,Bryan Barberena,83,1
382,Warlley Alves,win,2015-12-12,SUB,1.0,1:26,7,86,0.0,2.0,4.0,0.5,2.0,4.0,0.5,0.0,0.0,N/A,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,0.5,0.0,0.0,N/A,63.0,Colby Covington,123,3
383,Warlley Alves,win,2015-08-01,SUB,2.0,4:11,7,851,0.0,17.0,38.0,0.44,23.0,46.0,0.5,2.0,3.0,0.66,1.0,1.0,1.0,258.0,0.0,17.0,34.0,0.5,30.0,47.0,0.64,0.0,2.0,0.0,0.0,0.0,N/A,65.0,Nordine Taleb,443,3
384,Warlley Alves,win,2014-11-08,U-DEC,3.0,5:00,8,1200,0.0,47.0,106.0,0.44,51.0,111.0,0.46,1.0,1.0,1.0,1.0,0.0,0,240.0,0.0,79.0,156.0,0.5,96.0,173.0,0.55,0.0,0.0,N/A,0.0,0.0,N/A,35.0,Alan Jouban,8,3
385,Warlley Alves,win,2014-05-31,SUB,3.0,0:25,7,925,1.0,19.0,39.0,0.48,44.0,67.0,0.66,2.0,3.0,0.66,1.0,1.0,1.0,458.0,0.0,8.0,21.0,0.38,22.0,36.0,0.61,0.0,1.0,0.0,0.0,0.0,N/A,5.0,Marcio Alexandre Junior,380,3
386,Rafael Alves,loss,2023-02-25,M-DEC,3.0,5:00,4,1200,0.0,6.0,17.0,0.35,25.0,36.0,0.69,0.0,0.0,N/A,2.0,0.0,0.0,78.0,0.0,19.0,45.0,0.42,92.0,140.0,0.66,3.0,4.0,0.75,0.0,0.0,N/A,651.0,Nurullo Aliev,445,1
387,Rafael Alves,loss,2022-07-30,KO/TKO,3.0,1:30,3,990,0.0,37.0,68.0,0.54,46.0,80.0,0.57,1.0,3.0,0.33,0.0,0.0,N/A,141.0,1.0,62.0,151.0,0.41,62.0,151.0,0.41,0.0,0.0,N/A,0.0,0.0,N/A,4.0,Drew Dober,173,1
388,Rafael Alves,win,2021-11-13,SUB,1.0,1:48,7,108,0.0,6.0,11.0,0.54,6.0,11.0,0.55,0.0,0.0,N/A,1.0,1.0,1.0,0.0,0.0,3.0,13.0,0.23,3.0,13.0,0.23,0.0,1.0,0.0,0.0,0.0,N/A,3.0,Marc Diakiese,375,3
389,Rafael Alves,loss,2021-05-22,U-DEC,3.0,5:00,8,1200,1.0,30.0,63.0,0.47,36.0,69.0,0.52,0.0,1.0,0.0,1.0,0.0,0,16.0,0.0,56.0,126.0,0.44,141.0,220.0,0.64,2.0,3.0,0.66,0.0,0.0,N/A,460.0,Damir Ismagulov,135,1
390,Rafael Alves,win,2020-08-25,SUB,2.0,2:55,7,775,0.0,16.0,35.0,0.45,16.0,35.0,0.46,0.0,0.0,N/A,1.0,1.0,1.0,0.0,0.0,29.0,71.0,0.4,29.0,71.0,0.41,0.0,1.0,0.0,0.0,0.0,N/A,45.0,Alejandro Flores,14,3
391,Sam Alvey,loss,2022-08-06,KO/TKO,1.0,1:56,3,116,0.0,3.0,11.0,0.27,3.0,11.0,0.27,0.0,1.0,0.0,0.0,0.0,N/A,0.0,2.0,22.0,37.0,0.59,40.0,57.0,0.7,0.0,0.0,N/A,0.0,0.0,N/A,57.0,Michal Oleksiejczuk,416,1
392,Sam Alvey,loss,2022-02-05,SUB,2.0,2:10,7,730,0.0,24.0,57.0,0.42,24.0,57.0,0.42,0.0,0.0,N/A,0.0,0.0,N/A,7.0,1.0,36.0,54.0,0.66,36.0,54.0,0.67,0.0,1.0,0.0,1.0,1.0,1.0,44.0,Brendan Allen,73,1
393,Sam Alvey,loss,2021-08-28,S-DEC,3.0,5:00,6,1200,0.0,68.0,122.0,0.55,114.0,169.0,0.67,0.0,0.0,N/A,0.0,0.0,N/A,114.0,0.0,69.0,119.0,0.57,75.0,126.0,0.6,2.0,9.0,0.22,0.0,0.0,N/A,174.0,Wellington Turman,592,1
394,Sam Alvey,loss,2021-04-10,SUB,2.0,2:07,7,727,0.0,29.0,78.0,0.37,29.0,78.0,0.37,0.0,0.0,N/A,0.0,0.0,N/A,5.0,1.0,61.0,100.0,0.61,62.0,101.0,0.61,0.0,0.0,N/A,1.0,1.0,1.0,16.0,Julian Marquez,306,1
395,Sam Alvey,draw,2020-10-24,S-DEC,3.0,5:00,6,1200,0.0,59.0,166.0,0.35,69.0,177.0,0.39,0.0,0.0,N/A,0.0,0.0,N/A,5.0,1.0,56.0,126.0,0.44,61.0,133.0,0.46,0.0,3.0,0.0,0.0,0.0,N/A,145.0,Da Woon Jung,132,0
396,Sam Alvey,loss,2020-05-09,S-DEC,3.0,5:00,6,1200,0.0,57.0,108.0,0.52,103.0,156.0,0.66,0.0,0.0,N/A,0.0,0.0,N/A,29.0,0.0,51.0,115.0,0.44,52.0,116.0,0.45,2.0,7.0,0.28,1.0,0.0,0,181.0,Ryan Spann,499,1
397,Sam Alvey,loss,2019-07-20,U-DEC,3.0,5:00,8,1200,0.0,28.0,77.0,0.36,67.0,117.0,0.57,0.0,1.0,0.0,0.0,0.0,N/A,153.0,0.0,36.0,89.0,0.4,61.0,115.0,0.53,1.0,3.0,0.33,0.0,0.0,N/A,52.0,Klidson Abreu,343,1
398,Sam Alvey,loss,2019-02-09,KO/TKO,1.0,2:49,3,169,0.0,3.0,14.0,0.21,3.0,14.0,0.21,0.0,1.0,0.0,0.0,0.0,N/A,0.0,1.0,14.0,32.0,0.43,17.0,36.0,0.47,0.0,0.0,N/A,0.0,0.0,N/A,8.0,Jimmy Crute,275,1
399,Sam Alvey,loss,2018-09-22,KO/TKO,2.0,1:00,3,660,0.0,34.0,82.0,0.41,34.0,82.0,0.41,0.0,0.0,N/A,0.0,0.0,N/A,0.0,1.0,26.0,52.0,0.5,26.0,53.0,0.49,0.0,0.0,N/A,0.0,0.0,N/A,3.0,Rogerio Nogueira,488,1
400,Sam Alvey,win,2018-06-01,S-DEC,3.0,5:00,6,1200,1.0,53.0,122.0,0.43,59.0,128.0,0.46,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,50.0,133.0,0.37,50.0,133.0,0.38,0.0,0.0,N/A,0.0,0.0,N/A,6.0,Gian Villante,207,3
401,Sam Alvey,win,2018-02-24,KO/TKO,1.0,4:23,3,263,2.0,10.0,19.0,0.52,14.0,23.0,0.61,1.0,1.0,1.0,0.0,0.0,N/A,101.0,0.0,15.0,24.0,0.62,36.0,45.0,0.8,0.0,0.0,N/A,0.0,0.0,N/A,14.0,Marcin Prachnio,378,3
402,Sam Alvey,loss,2017-10-21,U-DEC,3.0,5:00,8,1200,0.0,29.0,70.0,0.41,56.0,99.0,0.57,0.0,0.0,N/A,0.0,0.0,N/A,2.0,0.0,38.0,71.0,0.53,51.0,84.0,0.61,1.0,9.0,0.11,0.0,0.0,N/A,252.0,Ramazan Emeev,469,1
403,Sam Alvey,win,2017-08-05,S-DEC,3.0,5:00,6,1200,0.0,40.0,87.0,0.45,51.0,99.0,0.52,0.0,0.0,N/A,0.0,0.0,N/A,5.0,0.0,17.0,45.0,0.37,28.0,58.0,0.48,2.0,8.0,0.25,0.0,0.0,N/A,269.0,Rashad Evans,473,3
404,Sam Alvey,loss,2017-04-22,U-DEC,3.0,5:00,8,1200,0.0,27.0,89.0,0.3,50.0,112.0,0.45,0.0,0.0,N/A,0.0,0.0,N/A,21.0,0.0,38.0,68.0,0.55,44.0,75.0,0.59,1.0,7.0,0.14,0.0,0.0,N/A,98.0,Thales Leites,548,1
405,Sam Alvey,win,2017-01-28,U-DEC,3.0,5:00,8,1200,0.0,36.0,84.0,0.42,45.0,95.0,0.47,0.0,1.0,0.0,0.0,0.0,N/A,121.0,0.0,28.0,65.0,0.43,52.0,90.0,0.58,1.0,2.0,0.5,0.0,0.0,N/A,112.0,Nate Marquardt,438,3
406,Sam Alvey,win,2016-11-05,U-DEC,3.0,5:00,8,1200,0.0,63.0,138.0,0.45,65.0,140.0,0.46,0.0,2.0,0.0,0.0,0.0,N/A,40.0,0.0,82.0,182.0,0.45,82.0,182.0,0.45,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Alex Nicholson,20,3
407,Sam Alvey,win,2016-08-27,KO/TKO,2.0,4:56,3,896,2.0,59.0,114.0,0.51,70.0,125.0,0.56,0.0,0.0,N/A,0.0,0.0,N/A,31.0,0.0,25.0,51.0,0.49,31.0,58.0,0.53,0.0,2.0,0.0,0.0,0.0,N/A,156.0,Kevin Casey,337,3
408,Sam Alvey,win,2016-07-13,SUB,1.0,2:43,7,163,0.0,8.0,15.0,0.53,13.0,20.0,0.65,0.0,0.0,N/A,1.0,1.0,1.0,20.0,0.0,7.0,9.0,0.77,8.0,10.0,0.8,0.0,4.0,0.0,0.0,0.0,N/A,74.0,Eric Spicely,185,3
409,Sam Alvey,loss,2016-06-18,U-DEC,3.0,5:00,8,1200,0.0,24.0,43.0,0.55,30.0,54.0,0.56,0.0,0.0,N/A,0.0,0.0,N/A,94.0,0.0,37.0,141.0,0.26,87.0,194.0,0.45,0.0,4.0,0.0,0.0,0.0,N/A,98.0,Elias Theodorou,181,1
410,Sam Alvey,loss,2015-08-08,KO/TKO,1.0,2:19,3,139,0.0,4.0,11.0,0.36,6.0,13.0,0.46,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,27.0,45.0,0.6,53.0,71.0,0.75,0.0,1.0,0.0,0.0,0.0,N/A,92.0,Derek Brunson,160,1
411,Sam Alvey,win,2015-05-09,KO/TKO,1.0,0:49,3,49,1.0,8.0,13.0,0.61,8.0,13.0,0.62,0.0,0.0,N/A,0.0,0.0,N/A,4.0,0.0,2.0,8.0,0.25,2.0,8.0,0.25,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Daniel Kelly,141,3
412,Sam Alvey,win,2015-02-22,KO/TKO,1.0,3:34,3,214,1.0,4.0,8.0,0.5,4.0,8.0,0.5,0.0,0.0,N/A,0.0,0.0,N/A,3.0,0.0,13.0,36.0,0.36,13.0,36.0,0.36,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Cezar Ferreira,97,3
413,Sam Alvey,win,2014-11-07,KO/TKO,1.0,2:16,3,136,0.0,6.0,7.0,0.85,9.0,10.0,0.9,0.0,0.0,N/A,0.0,0.0,N/A,2.0,0.0,4.0,7.0,0.57,12.0,15.0,0.8,2.0,3.0,0.66,0.0,0.0,N/A,81.0,Dylan Andrews,176,3
