,Fighter,W/L,Event,Method,Round,Time,Total Fight Time (Sec),KD,Sig. Str. Landed,Sig. Str. Attempted,Sig. Str. %,Total Str. Landed,Total Str. Attempted,Total Str. %,TD Landed,TD Attempted,TD %,Sub. Attempted,Sub. Successful,Sub. %,Ctrl Time (Sec),Opp. KD,Opp. Sig. Str. Landed,Opp. Sig. Str. Attempted,Opp. Sig. Str. %,Opp. Total Str. Landed,Opp. Total Str. Attempted,Opp. Total Str. %,Opp. TD Landed,Opp. TD Attempted,Opp. TD %,Opp. Sub. Attempted,Opp. Sub. Successful,Opp. Sub. %,Opp. Ctrl Time (Sec)
36,David Abbott,win,"UFC 6: Clash of the Titans  Jul. 14, 1995",KO/TKO  Punches,1.0,0:20,20,2.0,7.0,12.0,0.58,7.0,12.0,0.58,0.0,0.0,N/A,0.0,0.0,N/A,N/A,0.0,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,N/A,N/A
0,Hamdy Abdelwahab,nc,"UFC 277: Pena vs. Nunes 2  Jul. 30, 2022",Overturned,3.0,5:00,1200,1.0,58.0,110.0,0.52,106.0,164.0,0.65,3.0,4.0,0.75,0.0,0.0,N/A,396.0,0.0,47.0,116.0,0.4,54.0,123.0,0.44,0.0,0.0,N/A,0.0,0.0,N/A,0.0
0,Shamil Abdurakhimov,loss,"UFC 283: Teixeira vs. Hill  Jan. 21, 2023",KO/TKO  Punches,2.0,2:56,776,0.0,1.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,45.0,57.0,0.78,89.0,110.0,0.81,3.0,5.0,0.6,0.0,0.0,N/A,448.0
1,Shamil Abdurakhimov,loss,"UFC Fight Night: Volkov vs. Aspinall  Mar. 19, 2022",KO/TKO  Punches,1.0,4:03,243,0.0,17.0,34.0,0.5,17.0,34.0,0.5,0.0,1.0,0.0,0.0,0.0,N/A,0.0,1.0,21.0,47.0,0.44,22.0,48.0,0.46,0.0,0.0,N/A,0.0,0.0,N/A,12.0
2,Shamil Abdurakhimov,loss,"UFC 266: Volkanovski vs. Ortega  Sep. 25, 2021",KO/TKO  Punch,2.0,1:23,683,0.0,23.0,63.0,0.36,23.0,63.0,0.37,0.0,0.0,N/A,0.0,0.0,N/A,0.0,2.0,38.0,93.0,0.4,38.0,93.0,0.41,0.0,0.0,N/A,0.0,0.0,N/A,48.0
3,Shamil Abdurakhimov,loss,"UFC 242: Khabib vs. Poirier  Sep. 07, 2019",KO/TKO  Elbow,2.0,2:22,742,0.0,3.0,8.0,0.37,3.0,8.0,0.38,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,25.0,43.0,0.58,46.0,74.0,0.62,5.0,5.0,1.0,0.0,0.0,N/A,367.0
4,Shamil Abdurakhimov,win,"UFC Fight Night: Overeem vs. Oleinik  Apr. 20, 2019",KO/TKO  Punches,2.0,3:15,795,1.0,36.0,87.0,0.41,36.0,87.0,0.41,0.0,3.0,0.0,0.0,0.0,N/A,0.0,0.0,28.0,70.0,0.4,28.0,70.0,0.4,0.0,0.0,N/A,0.0,0.0,N/A,0.0
5,Shamil Abdurakhimov,win,"UFC Fight Night: Hunt vs. Oleinik  Sep. 15, 2018",U-DEC,3.0,5:00,1200,0.0,32.0,70.0,0.45,67.0,108.0,0.62,2.0,4.0,0.5,0.0,0.0,N/A,206.0,0.0,18.0,58.0,0.31,27.0,71.0,0.38,2.0,3.0,0.66,0.0,0.0,N/A,18.0
6,Shamil Abdurakhimov,win,"UFC Fight Night: Bisping vs. Gastelum  Nov. 25, 2017",KO/TKO  Punches,1.0,1:24,84,1.0,6.0,10.0,0.6,6.0,10.0,0.6,0.0,0.0,N/A,0.0,0.0,N/A,1.0,0.0,5.0,13.0,0.38,5.0,13.0,0.38,0.0,0.0,N/A,0.0,0.0,N/A,0.0
7,Shamil Abdurakhimov,loss,"UFC Fight Night: Lewis vs. Abdurakhimov  Dec. 09, 2016",KO/TKO  Punches,4.0,3:42,1422,0.0,15.0,37.0,0.4,77.0,106.0,0.73,4.0,11.0,0.36,1.0,0.0,0,452.0,0.0,39.0,90.0,0.43,46.0,97.0,0.47,1.0,3.0,0.33,0.0,0.0,N/A,102.0
8,Shamil Abdurakhimov,win,"UFC Fight Night: Lineker vs. Dodson  Oct. 01, 2016",S-DEC,3.0,5:00,1200,0.0,47.0,128.0,0.36,52.0,135.0,0.39,1.0,8.0,0.12,0.0,0.0,N/A,44.0,0.0,33.0,98.0,0.33,36.0,101.0,0.36,0.0,0.0,N/A,1.0,0.0,0,29.0
9,Shamil Abdurakhimov,win,"UFC Fight Night: Cowboy vs Cowboy  Feb. 21, 2016",U-DEC,3.0,5:00,1200,0.0,62.0,104.0,0.59,89.0,132.0,0.67,0.0,2.0,0.0,0.0,0.0,N/A,4.0,0.0,40.0,77.0,0.51,48.0,86.0,0.56,0.0,4.0,0.0,0.0,0.0,N/A,15.0
10,Shamil Abdurakhimov,loss,"UFC Fight Night: Mendes vs Lamas  Apr. 04, 2015",KO/TKO  Punches,1.0,4:57,297,0.0,9.0,25.0,0.36,11.0,27.0,0.41,0.0,1.0,0.0,0.0,0.0,N/A,31.0,0.0,22.0,59.0,0.37,33.0,72.0,0.46,1.0,2.0,0.5,0.0,0.0,N/A,57.0
0,Hiroyuki Abe,draw,"PRIDE Bushido 12  Aug. 27, 2006",Other,2.0,5:00,900,0.0,22.0,60.0,0.36,34.0,73.0,0.47,0.0,0.0,N/A,0.0,0.0,N/A,N/A,0.0,33.0,101.0,0.32,41.0,114.0,0.36,1.0,1.0,1.0,0.0,0.0,N/A,N/A
1,Hiroyuki Abe,loss,"PRIDE Bushido 4  Jul. 19, 2004",SUB  Arm Triangle,1.0,2:52,172,0.0,0.0,0.0,N/A,1.0,1.0,1.0,0.0,0.0,N/A,0.0,0.0,N/A,N/A,1.0,7.0,9.0,0.77,25.0,29.0,0.86,1.0,2.0,0.5,1.0,1.0,1.0,N/A
0,Daichi Abe,loss,"UFC Fight Night: Cowboy vs. Edwards  Jun. 23, 2018",U-DEC,3.0,5:00,1200,0.0,45.0,154.0,0.29,45.0,154.0,0.29,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,96.0,206.0,0.46,96.0,206.0,0.47,0.0,0.0,N/A,0.0,0.0,N/A,0.0
1,Daichi Abe,loss,"UFC 221: Romero vs. Rockhold  Feb. 10, 2018",U-DEC,3.0,5:00,1200,0.0,63.0,171.0,0.36,65.0,176.0,0.37,0.0,1.0,0.0,0.0,0.0,N/A,17.0,0.0,63.0,130.0,0.48,64.0,131.0,0.49,1.0,1.0,1.0,0.0,0.0,N/A,13.0
2,Daichi Abe,win,"UFC Fight Night: Saint Preux vs. Okami  Sep. 22, 2017",U-DEC,3.0,5:00,1200,1.0,63.0,183.0,0.34,65.0,185.0,0.35,1.0,1.0,1.0,0.0,0.0,N/A,5.0,0.0,43.0,133.0,0.32,43.0,133.0,0.32,0.0,0.0,N/A,0.0,0.0,N/A,0.0
0,Papy Abedi,loss,"UFC Fight Night: Condit vs Kampmann 2  Aug. 28, 2013",KO/TKO  Punch,3.0,1:32,992,0.0,19.0,40.0,0.47,27.0,48.0,0.56,3.0,5.0,0.6,3.0,0.0,0.0,312.0,0.0,20.0,45.0,0.44,21.0,46.0,0.46,2.0,5.0,0.4,0.0,0.0,N/A,69.0
1,Papy Abedi,win,"UFC on FUEL TV: Mousasi vs Latifi  Apr. 06, 2013",S-DEC,3.0,5:00,1200,0.0,53.0,80.0,0.66,69.0,97.0,0.71,4.0,6.0,0.66,0.0,0.0,N/A,337.0,0.0,43.0,79.0,0.54,142.0,185.0,0.77,2.0,3.0,0.66,0.0,0.0,N/A,265.0
2,Papy Abedi,loss,"UFC on FUEL TV: Gustafsson vs Silva  Apr. 14, 2012",SUB  Rear Naked Choke,1.0,4:33,273,0.0,11.0,18.0,0.61,19.0,28.0,0.68,1.0,3.0,0.33,0.0,0.0,N/A,115.0,0.0,21.0,43.0,0.48,28.0,50.0,0.56,0.0,0.0,N/A,1.0,1.0,1.0,43.0
3,Papy Abedi,loss,"UFC 138: Leben vs Munoz  Nov. 05, 2011",SUB  Rear Naked Choke,1.0,3:32,212,0.0,14.0,38.0,0.36,15.0,39.0,0.38,0.0,0.0,N/A,0.0,0.0,N/A,40.0,1.0,25.0,45.0,0.55,30.0,51.0,0.59,0.0,0.0,N/A,1.0,1.0,1.0,31.0
0,Ricardo Abreu,loss,"UFC Fight Night: Boetsch vs Henderson  Jun. 06, 2015",S-DEC,3.0,5:00,1200,0.0,47.0,151.0,0.31,69.0,174.0,0.4,3.0,7.0,0.42,0.0,0.0,N/A,186.0,0.0,67.0,211.0,0.31,84.0,232.0,0.36,0.0,0.0,N/A,0.0,0.0,N/A,14.0
1,Ricardo Abreu,win,"UFC Fight Night: Miocic vs Maldonado  May. 31, 2014",SUB  Rear Naked Choke,2.0,1:06,666,2.0,33.0,101.0,0.32,43.0,111.0,0.39,0.0,0.0,N/A,1.0,1.0,1.0,75.0,0.0,17.0,52.0,0.32,20.0,56.0,0.36,0.0,1.0,0.0,0.0,0.0,N/A,0.0
0,Klidson Abreu,nc,"UFC Fight Night: Woodley vs. Burns  May. 30, 2020",Overturned  Knee,1.0,1:51,111,0.0,5.0,7.0,0.71,5.0,7.0,0.71,0.0,0.0,N/A,0.0,0.0,N/A,0.0,2.0,14.0,24.0,0.58,14.0,24.0,0.58,0.0,0.0,N/A,0.0,0.0,N/A,2.0
1,Klidson Abreu,loss,"UFC Fight Night: Zabit vs. Kattar  Nov. 09, 2019",S-DEC,3.0,5:00,1200,0.0,32.0,78.0,0.41,47.0,95.0,0.49,1.0,2.0,0.5,0.0,0.0,N/A,106.0,0.0,64.0,138.0,0.46,82.0,158.0,0.52,0.0,1.0,0.0,0.0,0.0,N/A,11.0
2,Klidson Abreu,win,"UFC Fight Night: Dos Anjos vs. Edwards  Jul. 20, 2019",U-DEC,3.0,5:00,1200,0.0,36.0,89.0,0.4,61.0,115.0,0.53,1.0,3.0,0.33,0.0,0.0,N/A,52.0,0.0,28.0,77.0,0.36,67.0,117.0,0.57,0.0,1.0,0.0,0.0,0.0,N/A,153.0
3,Klidson Abreu,loss,"UFC Fight Night: Blachowicz vs. Santos  Feb. 23, 2019",U-DEC,3.0,5:00,1200,0.0,23.0,62.0,0.37,32.0,73.0,0.44,0.0,5.0,0.0,0.0,0.0,N/A,28.0,1.0,30.0,67.0,0.44,66.0,107.0,0.62,1.0,3.0,0.33,0.0,0.0,N/A,348.0
0,Daniel Acacio,loss,"Fury FC 5: Final Conflict  Dec. 06, 2007",SUB  Heel Hook,1.0,1:22,82,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,N/A,0.0,0.0,N/A,N/A,0.0,6.0,8.0,0.75,8.0,10.0,0.8,2.0,2.0,1.0,1.0,1.0,1.0,N/A
1,Daniel Acacio,loss,"PRIDE Bushido 9: The Tournament  Sep. 25, 2005",U-DEC,2.0,5:00,900,1.0,47.0,130.0,0.36,69.0,157.0,0.44,0.0,2.0,0.0,0.0,0.0,N/A,N/A,0.0,55.0,93.0,0.59,93.0,133.0,0.7,0.0,0.0,N/A,0.0,0.0,N/A,N/A
2,Daniel Acacio,win,"PRIDE Bushido 8  Jul. 17, 2005",U-DEC,2.0,5:00,900,0.0,66.0,196.0,0.33,78.0,209.0,0.37,1.0,3.0,0.33,0.0,0.0,N/A,N/A,0.0,58.0,198.0,0.29,67.0,209.0,0.32,0.0,1.0,0.0,0.0,0.0,N/A,N/A
3,Daniel Acacio,win,"PRIDE Bushido 6  Apr. 03, 2005",KO/TKO,2.0,3:34,814,0.0,45.0,106.0,0.42,60.0,125.0,0.48,0.0,0.0,N/A,0.0,0.0,N/A,N/A,0.0,9.0,44.0,0.2,9.0,47.0,0.19,0.0,8.0,0.0,1.0,0.0,0,N/A
0,John Adajar,loss,"Road to UFC 1.4  Jun. 10, 2022",SUB  Triangle Armbar,1.0,4:37,277,0.0,18.0,34.0,0.52,24.0,43.0,0.56,0.0,0.0,N/A,0.0,0.0,N/A,26.0,1.0,29.0,52.0,0.55,44.0,75.0,0.59,0.0,0.0,N/A,3.0,1.0,0.3333333333333333,123.0
0,Scott Adams,win,"UFC 24: First Defense  Mar. 10, 2000",SUB  Heel Hook,1.0,3:09,189,0.0,0.0,0.0,N/A,10.0,11.0,0.91,1.0,1.0,1.0,4.0,1.0,0.25,77.0,0.0,0.0,0.0,N/A,3.0,3.0,1.0,0.0,0.0,N/A,1.0,0.0,0.0,17.0
0,Juan Adams,loss,"UFC 247: Jones vs. Reyes  Feb. 08, 2020",KO/TKO  Punch,1.0,1:59,119,0.0,7.0,11.0,0.63,7.0,11.0,0.64,0.0,0.0,N/A,0.0,0.0,N/A,0.0,1.0,10.0,15.0,0.66,10.0,15.0,0.67,0.0,0.0,N/A,0.0,0.0,N/A,2.0
1,Juan Adams,loss,"UFC Fight Night: Dos Anjos vs. Edwards  Jul. 20, 2019",KO/TKO  Punches,1.0,0:45,45,0.0,3.0,7.0,0.42,3.0,7.0,0.43,0.0,1.0,0.0,0.0,0.0,N/A,0.0,0.0,36.0,38.0,0.94,36.0,38.0,0.95,0.0,0.0,N/A,0.0,0.0,N/A,17.0
2,Juan Adams,loss,"UFC Fight Night: Iaquinta vs. Cowboy  May. 04, 2019",U-DEC,3.0,5:00,1200,0.0,81.0,185.0,0.43,107.0,212.0,0.5,0.0,0.0,N/A,0.0,0.0,N/A,84.0,0.0,41.0,62.0,0.66,69.0,94.0,0.73,2.0,2.0,1.0,0.0,0.0,N/A,318.0
3,Juan Adams,win,"UFC Fight Night: Lee vs. Iaquinta  Dec. 15, 2018",KO/TKO  Knee,3.0,0:58,958,0.0,41.0,76.0,0.53,46.0,81.0,0.57,1.0,2.0,0.5,0.0,0.0,N/A,59.0,0.0,86.0,144.0,0.59,121.0,180.0,0.67,2.0,2.0,1.0,0.0,0.0,N/A,276.0
4,Juan Adams,win,"DWCS 2.7  Jul. 31, 2018",KO/TKO  Punches,1.0,4:17,257,0.0,57.0,73.0,0.78,82.0,102.0,0.8,0.0,0.0,N/A,0.0,0.0,N/A,N/A,0.0,6.0,14.0,0.42,6.0,14.0,0.43,0.0,3.0,0.0,0.0,0.0,N/A,N/A
0,Anthony Adams,loss,"DWCS 4.2  Aug. 11, 2020",U-DEC,3.0,5:00,1200,0.0,44.0,120.0,0.36,50.0,127.0,0.39,0.0,2.0,0.0,0.0,0.0,N/A,72.0,0.0,94.0,167.0,0.56,133.0,223.0,0.6,3.0,3.0,1.0,0.0,0.0,N/A,343.0
1,Anthony Adams,loss,"DWCS 2.5  Jul. 17, 2018",S-DEC,3.0,5:00,1200,0.0,51.0,107.0,0.47,54.0,110.0,0.49,0.0,5.0,0.0,0.0,0.0,N/A,N/A,0.0,84.0,152.0,0.55,85.0,153.0,0.56,0.0,0.0,N/A,0.0,0.0,N/A,N/A
0,Zarrukh Adashev,loss,"UFC Fight Night: Volkov vs. Rozenstruik  Jun. 04, 2022",KO/TKO  Punch,1.0,1:01,61,0.0,7.0,13.0,0.53,7.0,13.0,0.54,0.0,0.0,N/A,0.0,0.0,N/A,0.0,1.0,7.0,15.0,0.46,7.0,15.0,0.47,0.0,0.0,N/A,0.0,0.0,N/A,3.0
1,Zarrukh Adashev,win,"UFC Fight Night: Hall vs. Strickland  Jul. 31, 2021",U-DEC,3.0,5:00,1200,0.0,78.0,143.0,0.54,81.0,146.0,0.55,0.0,4.0,0.0,1.0,0.0,0,45.0,1.0,37.0,129.0,0.28,55.0,151.0,0.36,0.0,1.0,0.0,0.0,0.0,N/A,79.0
2,Zarrukh Adashev,loss,"UFC Fight Night: Chiesa vs. Magny  Jan. 20, 2021",U-DEC,3.0,5:00,1200,0.0,28.0,123.0,0.22,28.0,123.0,0.23,0.0,1.0,0.0,0.0,0.0,N/A,2.0,0.0,50.0,127.0,0.39,50.0,127.0,0.39,0.0,0.0,N/A,0.0,0.0,N/A,0.0
3,Zarrukh Adashev,loss,"UFC Fight Night: Eye vs. Calvillo  Jun. 13, 2020",KO/TKO  Punch,1.0,0:32,32,0.0,2.0,6.0,0.33,2.0,6.0,0.33,0.0,0.0,N/A,0.0,0.0,N/A,0.0,1.0,2.0,3.0,0.66,2.0,3.0,0.67,0.0,0.0,N/A,0.0,0.0,N/A,2.0
0,Israel Adesanya,loss,"UFC 293: Adesanya vs. Strickland  Sep. 09, 2023",U-DEC,5.0,5:00,1800,0.0,94.0,271.0,0.34,94.0,271.0,0.35,0.0,0.0,N/A,0.0,0.0,N/A,0.0,1.0,137.0,259.0,0.52,137.0,259.0,0.53,0.0,0.0,N/A,0.0,0.0,N/A,14.0
1,Israel Adesanya,win,"UFC 287: Pereira vs. Adesanya 2  Apr. 08, 2023",KO/TKO  Punch,2.0,4:21,861,1.0,41.0,96.0,0.42,41.0,96.0,0.43,0.0,0.0,N/A,0.0,0.0,N/A,3.0,0.0,49.0,85.0,0.57,49.0,85.0,0.58,0.0,0.0,N/A,0.0,0.0,N/A,0.0
2,Israel Adesanya,loss,"UFC 281: Adesanya vs. Pereira  Nov. 12, 2022",KO/TKO  Punches,5.0,2:01,1621,0.0,86.0,162.0,0.53,119.0,209.0,0.57,1.0,4.0,0.25,0.0,0.0,N/A,394.0,0.0,91.0,157.0,0.57,140.0,214.0,0.65,1.0,1.0,1.0,0.0,0.0,N/A,31.0
3,Israel Adesanya,win,"UFC 276: Adesanya vs. Cannonier  Jul. 02, 2022",U-DEC,5.0,5:00,1800,0.0,116.0,230.0,0.5,163.0,277.0,0.59,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,90.0,157.0,0.57,141.0,217.0,0.65,0.0,4.0,0.0,0.0,0.0,N/A,254.0
4,Israel Adesanya,win,"UFC 271: Adesanya vs. Whittaker 2  Feb. 12, 2022",U-DEC,5.0,5:00,1800,1.0,79.0,169.0,0.46,98.0,188.0,0.52,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,59.0,136.0,0.43,74.0,151.0,0.49,4.0,10.0,0.4,0.0,0.0,N/A,220.0
5,Israel Adesanya,win,"UFC 263: Adesanya vs. Vettori 2  Jun. 12, 2021",U-DEC,5.0,5:00,1800,0.0,96.0,181.0,0.53,122.0,208.0,0.59,0.0,0.0,N/A,0.0,0.0,N/A,36.0,0.0,58.0,176.0,0.32,91.0,211.0,0.43,4.0,14.0,0.28,0.0,0.0,N/A,415.0
6,Israel Adesanya,loss,"UFC 259: Blachowicz vs. Adesanya  Mar. 06, 2021",U-DEC,5.0,5:00,1800,0.0,78.0,161.0,0.48,99.0,182.0,0.54,0.0,0.0,N/A,0.0,0.0,N/A,1.0,0.0,107.0,193.0,0.55,184.0,276.0,0.67,3.0,5.0,0.6,0.0,0.0,N/A,426.0
7,Israel Adesanya,win,"UFC 253: Adesanya vs. Costa  Sep. 26, 2020",KO/TKO  Punch,2.0,3:59,839,1.0,55.0,84.0,0.65,55.0,84.0,0.65,0.0,0.0,N/A,0.0,0.0,N/A,9.0,0.0,12.0,26.0,0.46,12.0,26.0,0.46,0.0,0.0,N/A,0.0,0.0,N/A,1.0
8,Israel Adesanya,win,"UFC 248: Adesanya vs. Romero  Mar. 07, 2020",U-DEC,5.0,5:00,1800,0.0,48.0,132.0,0.36,48.0,132.0,0.36,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,40.0,89.0,0.44,40.0,89.0,0.45,0.0,3.0,0.0,0.0,0.0,N/A,0.0
9,Israel Adesanya,win,"UFC 243: Whittaker vs. Adesanya  Oct. 05, 2019",KO/TKO  Punch,2.0,3:33,813,2.0,40.0,95.0,0.42,40.0,95.0,0.42,0.0,0.0,N/A,0.0,0.0,N/A,4.0,0.0,32.0,116.0,0.27,32.0,116.0,0.28,0.0,0.0,N/A,0.0,0.0,N/A,0.0
10,Israel Adesanya,win,"UFC 236: Holloway vs. Poirier 2  Apr. 13, 2019",U-DEC,5.0,5:00,1800,4.0,109.0,237.0,0.45,119.0,247.0,0.48,0.0,0.0,N/A,2.0,0.0,0,42.0,0.0,91.0,220.0,0.41,92.0,222.0,0.41,1.0,9.0,0.11,0.0,0.0,N/A,81.0
11,Israel Adesanya,win,"UFC 234: Adesanya vs. Silva  Feb. 09, 2019",U-DEC,3.0,5:00,1200,0.0,65.0,132.0,0.49,65.0,132.0,0.49,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,31.0,72.0,0.43,34.0,75.0,0.45,0.0,0.0,N/A,0.0,0.0,N/A,0.0
12,Israel Adesanya,win,"UFC 230: Cormier vs. Lewis  Nov. 03, 2018",KO/TKO  Punches,1.0,4:51,291,3.0,13.0,23.0,0.56,15.0,25.0,0.6,0.0,0.0,N/A,0.0,0.0,N/A,10.0,0.0,3.0,14.0,0.21,9.0,23.0,0.39,0.0,7.0,0.0,0.0,0.0,N/A,95.0
13,Israel Adesanya,win,"The Ultimate Fighter: Undefeated Finale  Jul. 06, 2018",U-DEC,5.0,5:00,1800,0.0,119.0,215.0,0.55,127.0,223.0,0.57,0.0,2.0,0.0,1.0,0.0,0,107.0,0.0,40.0,174.0,0.22,46.0,181.0,0.25,1.0,12.0,0.08,0.0,0.0,N/A,126.0
14,Israel Adesanya,win,"UFC Fight Night: Poirier vs. Gaethje  Apr. 14, 2018",S-DEC,3.0,5:00,1200,0.0,57.0,123.0,0.46,67.0,134.0,0.5,0.0,1.0,0.0,0.0,0.0,N/A,0.0,0.0,46.0,154.0,0.29,60.0,169.0,0.36,2.0,6.0,0.33,0.0,0.0,N/A,198.0
15,Israel Adesanya,win,"UFC 221: Romero vs. Rockhold  Feb. 10, 2018",KO/TKO  Punches,2.0,3:37,817,1.0,52.0,75.0,0.69,70.0,94.0,0.74,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,22.0,46.0,0.47,33.0,59.0,0.56,3.0,15.0,0.2,0.0,0.0,N/A,246.0
0,Nick Agallar,loss,"UFC 45: Revolution  Nov. 21, 2003",KO/TKO  Punch,2.0,2:14,734,0.0,5.0,43.0,0.11,10.0,48.0,0.21,0.0,2.0,0.0,0.0,0.0,N/A,67.0,1.0,33.0,57.0,0.57,39.0,63.0,0.62,0.0,0.0,N/A,0.0,0.0,N/A,11.0
0,Mariya Agapova,loss,"UFC Fight Night: Sandhagen vs. Song  Sep. 17, 2022",SUB  Rear Naked Choke,2.0,2:19,739,0.0,39.0,58.0,0.67,84.0,107.0,0.79,0.0,0.0,N/A,1.0,0.0,0.0,29.0,0.0,4.0,14.0,0.28,7.0,20.0,0.35,3.0,7.0,0.42,1.0,1.0,1.0,287.0
1,Mariya Agapova,loss,"UFC 272: Covington vs. Masvidal  Mar. 05, 2022",SUB  Arm Triangle,2.0,3:27,807,0.0,16.0,27.0,0.59,72.0,86.0,0.84,0.0,0.0,N/A,0.0,0.0,N/A,40.0,0.0,28.0,42.0,0.66,51.0,74.0,0.69,2.0,5.0,0.4,3.0,1.0,0.3333333333333333,403.0
2,Mariya Agapova,win,"UFC Fight Night: Dern vs. Rodriguez  Oct. 09, 2021",SUB  Rear Naked Choke,3.0,0:53,953,1.0,93.0,164.0,0.56,99.0,170.0,0.58,0.0,0.0,N/A,1.0,1.0,1.0,5.0,0.0,62.0,159.0,0.38,63.0,161.0,0.39,0.0,0.0,N/A,0.0,0.0,N/A,35.0
3,Mariya Agapova,loss,"UFC Fight Night: Munhoz vs. Edgar  Aug. 22, 2020",KO/TKO  Punches,2.0,1:38,698,0.0,22.0,46.0,0.47,56.0,89.0,0.63,2.0,2.0,1.0,0.0,0.0,N/A,191.0,0.0,24.0,36.0,0.66,41.0,59.0,0.69,2.0,2.0,1.0,0.0,0.0,N/A,150.0
4,Mariya Agapova,win,"UFC Fight Night: Eye vs. Calvillo  Jun. 13, 2020",SUB  Rear Naked Choke,1.0,2:42,162,1.0,29.0,52.0,0.55,36.0,59.0,0.61,0.0,0.0,N/A,1.0,1.0,1.0,24.0,0.0,11.0,32.0,0.34,14.0,36.0,0.39,0.0,0.0,N/A,0.0,0.0,N/A,30.0
5,Mariya Agapova,loss,"DWCS 3.6  Jul. 30, 2019",U-DEC,3.0,5:00,1200,0.0,39.0,80.0,0.48,64.0,112.0,0.57,0.0,1.0,0.0,0.0,0.0,N/A,N/A,0.0,66.0,126.0,0.52,111.0,180.0,0.62,4.0,7.0,0.57,0.0,0.0,N/A,N/A
0,Marcelo Aguiar,loss,"UFC 26: Ultimate Field Of Dreams  Jun. 09, 2000",KO/TKO,1.0,4:34,274,0.0,2.0,2.0,1.0,21.0,21.0,1.0,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,18.0,31.0,0.58,29.0,42.0,0.69,2.0,3.0,0.66,0.0,0.0,N/A,248.0
0,Jessica Aguilar,loss,"UFC Fight Night: Barboza vs. Gaethje  Mar. 30, 2019",U-DEC,3.0,5:00,1200,0.0,50.0,114.0,0.43,63.0,127.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,100.0,1.0,118.0,202.0,0.58,129.0,213.0,0.61,0.0,1.0,0.0,0.0,0.0,N/A,181.0
1,Jessica Aguilar,loss,"UFC Fight Night: Blaydes vs. Ngannou 2  Nov. 24, 2018",SUB  Armbar,1.0,3:41,221,0.0,9.0,12.0,0.75,11.0,14.0,0.79,0.0,1.0,0.0,0.0,0.0,N/A,47.0,0.0,45.0,58.0,0.77,63.0,79.0,0.8,1.0,3.0,0.33,2.0,1.0,0.5,150.0
2,Jessica Aguilar,win,"UFC Fight Night: Dos Santos vs. Ivanov  Jul. 14, 2018",U-DEC,3.0,5:00,1200,0.0,128.0,199.0,0.64,138.0,209.0,0.66,0.0,6.0,0.0,0.0,0.0,N/A,94.0,0.0,81.0,190.0,0.42,81.0,190.0,0.43,0.0,2.0,0.0,0.0,0.0,N/A,87.0
3,Jessica Aguilar,loss,"UFC 211: Miocic vs. Dos Santos  May. 13, 2017",U-DEC,3.0,5:00,1200,0.0,57.0,106.0,0.53,102.0,154.0,0.66,4.0,5.0,0.8,0.0,0.0,N/A,388.0,0.0,103.0,294.0,0.35,172.0,368.0,0.47,0.0,0.0,N/A,0.0,0.0,N/A,81.0
4,Jessica Aguilar,loss,"UFC 190: Rousey vs Correia  Aug. 01, 2015",U-DEC,3.0,5:00,1200,0.0,70.0,189.0,0.37,88.0,210.0,0.42,0.0,3.0,0.0,0.0,0.0,N/A,47.0,0.0,111.0,248.0,0.44,121.0,263.0,0.46,4.0,4.0,1.0,0.0,0.0,N/A,156.0
0,Kevin Aguilar,loss,"UFC 262: Oliveira vs. Chandler  May. 15, 2021",U-DEC,3.0,5:00,1200,0.0,81.0,144.0,0.56,132.0,196.0,0.67,0.0,2.0,0.0,0.0,0.0,N/A,52.0,0.0,99.0,177.0,0.55,114.0,192.0,0.59,3.0,4.0,0.75,0.0,0.0,N/A,185.0
1,Kevin Aguilar,loss,"UFC Fight Night: Eye vs. Calvillo  Jun. 13, 2020",S-DEC,3.0,5:00,1200,0.0,53.0,135.0,0.39,53.0,135.0,0.39,0.0,2.0,0.0,0.0,0.0,N/A,4.0,0.0,69.0,173.0,0.39,69.0,173.0,0.4,0.0,1.0,0.0,0.0,0.0,N/A,0.0
2,Kevin Aguilar,loss,"UFC Fight Night: Felder vs. Hooker  Feb. 22, 2020",KO/TKO  Punches,1.0,3:21,201,0.0,9.0,28.0,0.32,9.0,28.0,0.32,0.0,0.0,N/A,0.0,0.0,N/A,0.0,2.0,28.0,36.0,0.77,28.0,37.0,0.76,0.0,0.0,N/A,0.0,0.0,N/A,9.0
